temp,ph,do,ammonia,turbidity,salinity
29.89,8.24,8.83,0.036,18.0,18.032
30.03,8.21,8.94,0.036,20.0,18.032
30.11,8.26,8.64,0.036,19.0,18.032
30.08,8.26,8.75,0.036,20.0,18.032
29.94,8.21,8.72,0.036,19.0,18.032
29.91,8.25,8.8,0.036,23.0,18.032
29.96,8.25,8.8,0.036,20.0,18.032
29.96,8.23,8.79,0.036,22.0,18.032
29.9,8.28,8.74,0.036,21.0,18.032
29.95,8.24,8.83,0.036,23.0,18.032
29.96,8.27,8.88,0.036,21.0,18.032
30.01,8.25,8.88,0.036,21.0,18.032
29.95,8.24,8.86,0.036,19.0,18.032
29.97,8.26,8.79,0.036,20.0,18.032
30.0,8.28,8.9,0.036,21.0,18.032
29.98,8.26,8.82,0.036,18.0,18.032
30.02,8.27,8.76,0.036,22.0,18.032
30.06,8.23,8.75,0.036,19.0,18.032
30.04,8.26,8.96,0.036,18.0,18.031
29.93,8.23,8.79,0.036,18.0,18.031
29.95,8.23,8.82,0.036,21.0,18.032
29.98,8.26,8.78,0.036,19.0,18.031
29.95,8.21,8.71,0.036,16.0,18.031
30.02,8.26,8.85,0.036,20.0,18.031
30.07,8.23,8.79,0.036,19.0,18.031
29.89,8.25,8.85,0.036,20.0,18.031
30.0,8.24,8.95,0.036,20.0,18.031
29.94,8.25,8.7,0.036,18.0,18.031
30.02,8.25,8.81,0.036,19.0,18.031
30.02,8.25,8.76,0.036,21.0,18.031
29.93,8.26,8.77,0.036,17.0,18.031
29.98,8.27,8.99,0.036,21.0,18.031
29.91,8.22,8.86,0.036,21.0,18.031
29.9,8.26,8.87,0.036,20.0,18.03
29.97,8.24,8.84,0.036,20.0,18.031
29.95,8.22,9.01,0.036,19.0,18.031
29.99,8.22,8.88,0.036,22.0,18.031
29.93,8.26,8.74,0.036,19.0,18.031
29.97,8.23,8.96,0.036,21.0,18.03
29.9,8.27,8.92,0.036,19.0,18.03
29.93,8.24,8.9,0.036,20.0,18.031
29.92,8.24,8.81,0.036,21.0,18.031
29.9,8.23,8.79,0.036,17.0,18.031
29.99,8.26,8.85,0.036,21.0,18.031
29.97,8.29,8.85,0.036,20.0,18.031
29.95,8.28,8.83,0.036,18.0,18.031
29.96,8.29,9.01,0.036,19.0,18.031
29.92,8.26,8.77,0.036,20.0,18.031
29.95,8.27,8.83,0.036,21.0,18.031
29.99,8.23,8.98,0.036,20.0,18.031
29.99,8.25,8.92,0.036,21.0,18.031
30.06,8.24,8.74,0.036,20.0,18.031
30.02,8.25,8.94,0.036,20.0,18.031
29.98,8.26,8.87,0.036,19.0,18.031
29.95,8.29,8.84,0.036,20.0,18.031
29.93,8.28,8.87,0.036,21.0,18.031
29.97,8.22,8.86,0.036,19.0,18.031
29.91,8.23,9.03,0.036,18.0,18.031
29.91,8.25,8.84,0.036,20.0,18.031
29.93,8.26,8.98,0.036,20.0,18.031
30.0,8.24,8.88,0.036,20.0,18.031
30.06,8.26,8.88,0.036,20.0,18.031
29.85,8.27,8.91,0.036,19.0,18.031
29.97,8.24,8.87,0.036,20.0,18.031
29.93,8.25,8.93,0.036,19.0,18.031
29.92,8.25,8.84,0.036,18.0,18.031
29.9,8.26,8.81,0.036,17.0,18.031
29.99,8.29,8.89,0.036,18.0,18.031
29.92,8.24,8.84,0.036,18.0,18.031
30.03,8.21,8.82,0.036,18.0,18.031
30.07,8.25,8.72,0.036,21.0,18.032
29.97,8.23,8.95,0.036,21.0,18.031
30.08,8.25,8.8,0.036,19.0,18.031
29.94,8.21,8.9,0.036,20.0,18.031
29.91,8.23,8.9,0.036,21.0,18.032
29.99,8.25,8.71,0.036,19.0,18.031
30.04,8.26,8.82,0.036,22.0,18.031
30.01,8.27,9.1,0.036,17.0,18.031
29.98,8.27,8.83,0.036,17.0,18.031
30.06,8.26,8.95,0.036,20.0,18.031
29.97,8.24,9.01,0.036,21.0,18.031
29.94,8.24,8.91,0.036,23.0,18.031
29.95,8.23,8.97,0.036,18.0,18.031
29.89,8.24,8.76,0.036,17.0,18.031
29.93,8.25,8.96,0.036,20.0,18.031
30.0,8.29,8.95,0.036,22.0,18.031
30.13,8.22,8.85,0.036,18.0,18.031
29.88,8.23,8.93,0.036,19.0,18.031
29.93,8.25,8.85,0.036,18.0,18.031
29.94,8.28,8.77,0.036,18.0,18.031
29.99,8.28,8.87,0.036,18.0,18.031
29.98,8.19,8.83,0.036,21.0,18.031
29.98,8.25,8.84,0.036,21.0,18.031
30.03,8.25,9.01,0.037,18.0,18.031
30.0,8.27,8.99,0.037,21.0,18.031
29.88,8.24,9.03,0.037,17.0,18.031
29.91,8.22,8.89,0.037,18.0,18.031
29.92,8.25,8.91,0.037,19.0,18.031
29.88,8.25,8.88,0.037,20.0,18.031
29.99,8.26,8.84,0.037,19.0,18.03
29.98,8.25,8.9,0.037,20.0,18.03
29.86,8.26,8.91,0.037,22.0,18.031
29.87,8.21,9.0,0.037,21.0,18.031
29.99,8.25,9.03,0.037,20.0,18.031
29.97,8.26,8.94,0.037,20.0,18.031
29.92,8.25,8.92,0.037,18.0,18.031
29.99,8.22,9.01,0.037,18.0,18.031
30.0,8.24,8.75,0.037,17.0,18.031
29.96,8.28,8.82,0.037,21.0,18.03
29.88,8.23,8.78,0.037,19.0,18.03
29.98,8.26,8.84,0.037,19.0,18.03
29.92,8.21,8.87,0.037,19.0,18.03
29.94,8.26,8.94,0.037,20.0,18.03
29.91,8.23,8.89,0.037,21.0,18.03
29.9,8.25,8.89,0.037,17.0,18.031
30.02,8.22,8.94,0.037,19.0,18.031
29.95,8.23,8.96,0.037,20.0,18.031
29.95,8.23,8.73,0.037,19.0,18.031
29.99,8.24,8.87,0.037,23.0,18.031
29.85,8.26,8.84,0.037,20.0,18.031
29.86,8.28,8.94,0.037,17.0,18.031
29.97,8.22,8.95,0.037,17.0,18.031
29.93,8.23,8.91,0.037,19.0,18.031
30.0,8.21,9.08,0.037,19.0,18.031
29.9,8.27,8.81,0.037,22.0,18.031
29.93,8.28,8.83,0.037,19.0,18.031
29.96,8.25,8.98,0.037,18.0,18.031
29.96,8.23,8.88,0.037,20.0,18.031
29.87,8.23,9.01,0.037,22.0,18.031
29.93,8.19,8.86,0.037,19.0,18.031
30.02,8.24,9.02,0.037,18.0,18.032
29.95,8.28,9.11,0.037,18.0,18.032
29.96,8.25,8.86,0.037,20.0,18.031
29.9,8.23,8.81,0.036,20.0,18.031
29.91,8.26,8.98,0.036,18.0,18.031
29.96,8.28,8.84,0.036,20.0,18.031
29.91,8.3,8.84,0.036,19.0,18.031
29.92,8.25,9.0,0.036,22.0,18.031
29.89,8.26,8.91,0.036,18.0,18.031
29.96,8.27,9.02,0.037,20.0,18.031
29.9,8.24,8.88,0.037,20.0,18.031
29.94,8.26,8.86,0.037,20.0,18.03
29.95,8.26,9.07,0.037,18.0,18.03
29.82,8.24,8.9,0.037,21.0,18.03
29.97,8.23,8.94,0.036,21.0,18.03
29.93,8.23,8.77,0.037,18.0,18.03
29.94,8.25,9.02,0.037,20.0,18.03
29.94,8.24,8.87,0.037,21.0,18.03
29.92,8.24,8.86,0.037,17.0,18.03
29.9,8.23,8.8,0.037,18.0,18.03
29.93,8.25,8.99,0.037,19.0,18.03
29.97,8.23,9.02,0.036,20.0,18.03
29.96,8.22,9.06,0.036,21.0,18.03
29.92,8.24,8.95,0.036,21.0,18.031
29.82,8.23,8.94,0.036,20.0,18.03
29.96,8.23,9.02,0.037,20.0,18.031
29.98,8.21,8.92,0.037,18.0,18.031
29.93,8.25,9.02,0.036,16.0,18.031
29.89,8.24,8.93,0.036,20.0,18.031
29.9,8.25,9.06,0.036,21.0,18.031
29.93,8.25,8.88,0.036,19.0,18.031
29.85,8.23,8.91,0.036,20.0,18.031
30.01,8.26,8.92,0.036,18.0,18.03
29.86,8.27,8.84,0.036,20.0,18.031
29.97,8.27,8.97,0.036,19.0,18.031
29.94,8.23,9.05,0.036,20.0,18.031
29.91,8.27,8.95,0.037,16.0,18.031
29.91,8.26,8.94,0.037,18.0,18.031
29.94,8.27,8.87,0.036,15.0,18.03
30.01,8.26,8.98,0.036,17.0,18.03
29.96,8.27,8.93,0.036,17.0,18.031
30.0,8.27,9.0,0.037,20.0,18.031
29.99,8.25,9.03,0.037,20.0,18.031
30.01,8.25,9.01,0.037,18.0,18.03
29.94,8.26,9.1,0.037,19.0,18.03
29.94,8.25,8.93,0.037,17.0,18.03
29.98,8.26,8.93,0.037,20.0,18.03
29.98,8.21,8.78,0.037,20.0,18.03
29.91,8.22,9.02,0.037,21.0,18.03
29.93,8.25,8.94,0.037,18.0,18.03
29.88,8.25,8.89,0.037,19.0,18.031
29.9,8.27,9.0,0.037,21.0,18.031
29.8,8.26,9.03,0.037,20.0,18.031
30.01,8.23,8.97,0.037,19.0,18.031
29.87,8.24,9.02,0.037,22.0,18.031
29.89,8.27,9.08,0.037,23.0,18.031
29.95,8.26,9.0,0.037,21.0,18.031
29.87,8.23,9.02,0.037,19.0,18.031
29.88,8.24,8.95,0.037,20.0,18.031
29.98,8.25,9.08,0.037,20.0,18.031
29.92,8.25,9.0,0.037,18.0,18.031
29.82,8.26,9.01,0.037,19.0,18.031
29.97,8.22,8.92,0.037,22.0,18.031
29.92,8.25,8.95,0.037,21.0,18.031
29.9,8.28,9.03,0.037,20.0,18.031
29.8,8.24,8.9,0.037,20.0,18.031
29.89,8.24,8.95,0.037,20.0,18.031
29.92,8.24,9.02,0.037,21.0,18.031
29.89,8.25,8.78,0.037,22.0,18.031
29.93,8.21,9.02,0.037,22.0,18.031
29.87,8.24,9.05,0.037,20.0,18.031
29.91,8.29,8.84,0.037,18.0,18.031
29.89,8.24,8.96,0.037,20.0,18.031
29.92,8.24,9.08,0.037,21.0,18.031
30.04,8.26,9.06,0.037,16.0,18.031
29.87,8.24,8.96,0.037,19.0,18.032
29.95,8.25,9.08,0.037,18.0,18.032
29.82,8.27,9.01,0.037,20.0,18.032
29.88,8.25,8.91,0.037,20.0,18.032
29.85,8.25,9.06,0.037,20.0,18.032
29.91,8.25,8.98,0.037,21.0,18.032
29.92,8.26,8.88,0.037,19.0,18.032
29.95,8.25,9.11,0.037,21.0,18.032
29.93,8.25,9.03,0.037,21.0,18.032
29.78,8.25,8.9,0.037,19.0,18.032
29.89,8.29,8.97,0.037,20.0,18.032
29.89,8.25,9.04,0.037,18.0,18.032
29.87,8.23,9.15,0.037,19.0,18.031
29.85,8.31,8.96,0.037,20.0,18.031
29.93,8.26,9.03,0.037,21.0,18.031
29.83,8.24,8.92,0.037,21.0,18.032
29.9,8.26,8.89,0.037,21.0,18.032
29.87,8.3,9.02,0.037,21.0,18.031
29.91,8.26,8.95,0.037,21.0,18.031
29.76,8.26,9.01,0.037,17.0,18.031
29.87,8.28,8.95,0.037,15.0,18.031
29.84,8.26,9.18,0.037,20.0,18.031
29.84,8.27,8.97,0.037,20.0,18.031
29.92,8.25,9.0,0.037,20.0,18.031
29.83,8.23,9.05,0.037,19.0,18.031
29.85,8.26,8.86,0.037,21.0,18.03
29.78,8.23,9.02,0.037,19.0,18.03
29.75,8.24,8.9,0.037,17.0,18.03
29.76,8.27,9.05,0.037,21.0,18.03
29.97,8.24,8.93,0.037,17.0,18.03
29.95,8.24,8.88,0.037,19.0,18.031
29.83,8.25,8.86,0.037,19.0,18.031
29.83,8.26,8.92,0.037,19.0,18.031
29.88,8.24,8.98,0.037,19.0,18.031
29.84,8.25,8.85,0.037,21.0,18.031
29.88,8.24,9.03,0.037,18.0,18.031
29.84,8.24,9.04,0.037,21.0,18.031
29.85,8.23,8.91,0.037,20.0,18.032
29.96,8.23,8.91,0.037,19.0,18.032
29.87,8.26,8.91,0.037,18.0,18.032
29.87,8.26,9.01,0.037,16.0,18.032
29.88,8.27,8.89,0.037,19.0,18.032
29.77,8.23,9.02,0.037,18.0,18.032
29.94,8.27,8.91,0.037,20.0,18.032
29.82,8.23,8.97,0.037,22.0,18.031
29.87,8.3,9.04,0.037,19.0,18.031
29.91,8.25,9.04,0.037,21.0,18.032
29.85,8.25,8.98,0.037,24.0,18.031
29.8,8.21,8.78,0.038,21.0,18.031
29.81,8.24,8.89,0.038,21.0,18.031
29.86,8.25,9.01,0.038,20.0,18.031
29.84,8.25,8.91,0.037,19.0,18.031
29.89,8.26,8.97,0.037,23.0,18.031
29.9,8.24,8.95,0.037,19.0,18.031
29.82,8.23,9.0,0.037,21.0,18.031
29.95,8.24,8.89,0.037,19.0,18.031
29.82,8.26,8.95,0.037,17.0,18.032
29.89,8.25,9.02,0.038,18.0,18.032
29.82,8.27,9.01,0.038,22.0,18.032
29.85,8.25,8.97,0.038,18.0,18.032
29.88,8.25,8.98,0.038,19.0,18.032
29.76,8.24,8.93,0.038,21.0,18.032
29.87,8.24,9.13,0.038,18.0,18.032
29.83,8.24,8.91,0.038,18.0,18.032
29.88,8.21,9.02,0.038,21.0,18.032
29.88,8.24,8.99,0.038,19.0,18.032
29.83,8.26,9.06,0.038,18.0,18.032
29.9,8.29,8.96,0.038,20.0,18.032
29.88,8.25,9.07,0.038,22.0,18.032
29.84,8.23,9.07,0.038,21.0,18.032
29.8,8.24,9.07,0.038,20.0,18.031
29.91,8.24,9.07,0.038,19.0,18.031
29.88,8.3,9.07,0.038,20.0,18.031
29.77,8.26,8.87,0.038,20.0,18.031
29.79,8.24,8.92,0.038,20.0,18.031
29.89,8.26,8.95,0.038,22.0,18.032
29.86,8.19,8.92,0.038,20.0,18.032
29.8,8.26,9.08,0.038,15.0,18.032
29.86,8.26,9.01,0.038,20.0,18.032
29.81,8.25,9.01,0.038,18.0,18.032
29.81,8.23,8.96,0.038,18.0,18.032
29.88,8.24,8.89,0.038,19.0,18.032
29.89,8.27,8.78,0.038,18.0,18.032
29.78,8.22,8.96,0.038,20.0,18.031
29.88,8.23,9.03,0.038,16.0,18.031
29.8,8.25,8.96,0.038,21.0,18.031
29.83,8.25,9.03,0.038,22.0,18.031
29.81,8.26,9.01,0.038,20.0,18.031
29.82,8.27,8.9,0.038,20.0,18.031
29.8,8.29,9.0,0.038,19.0,18.031
29.87,8.23,8.98,0.038,19.0,18.031
29.79,8.27,9.05,0.038,19.0,18.031
29.84,8.23,9.02,0.038,19.0,18.031
29.89,8.24,8.96,0.038,18.0,18.031
29.79,8.26,8.97,0.038,18.0,18.031
29.81,8.26,9.02,0.038,19.0,18.031
29.84,8.24,9.08,0.038,20.0,18.031
29.77,8.23,8.98,0.038,18.0,18.031
29.8,8.26,9.08,0.038,18.0,18.031
29.8,8.24,8.91,0.038,18.0,18.031
29.82,8.26,9.14,0.038,20.0,18.031
29.83,8.25,8.98,0.038,18.0,18.031
29.85,8.23,8.99,0.038,19.0,18.031
29.74,8.24,9.02,0.038,16.0,18.031
29.84,8.26,9.12,0.038,20.0,18.031
29.73,8.25,9.05,0.038,19.0,18.031
29.83,8.26,9.08,0.038,21.0,18.03
29.79,8.29,8.9,0.038,21.0,18.03
29.86,8.25,8.89,0.038,21.0,18.03
29.77,8.22,9.04,0.038,19.0,18.03
29.88,8.25,9.05,0.038,19.0,18.03
29.77,8.23,8.88,0.038,20.0,18.03
29.81,8.24,9.09,0.038,19.0,18.03
29.74,8.23,8.91,0.038,17.0,18.03
29.8,8.23,9.03,0.038,19.0,18.031
29.68,8.28,9.05,0.038,21.0,18.03
29.85,8.27,8.91,0.038,21.0,18.03
29.87,8.27,8.96,0.038,20.0,18.03
29.75,8.21,9.1,0.038,21.0,18.03
29.82,8.25,9.02,0.038,17.0,18.03
29.85,8.28,9.0,0.038,17.0,18.03
29.88,8.23,8.99,0.038,18.0,18.03
29.83,8.23,9.19,0.038,21.0,18.03
29.84,8.24,9.13,0.038,20.0,18.03
29.94,8.28,9.02,0.038,17.0,18.03
29.83,8.22,9.0,0.038,19.0,18.03
29.86,8.25,9.12,0.038,19.0,18.03
29.86,8.23,8.95,0.038,20.0,18.03
29.84,8.24,8.92,0.038,16.0,18.03
29.84,8.23,8.92,0.038,22.0,18.03
29.89,8.26,9.14,0.038,20.0,18.03
29.8,8.24,9.04,0.038,20.0,18.03
29.72,8.22,9.1,0.038,22.0,18.03
29.73,8.23,9.07,0.038,21.0,18.03
29.74,8.24,9.09,0.038,18.0,18.03
29.78,8.23,9.15,0.038,21.0,18.03
29.74,8.27,8.82,0.038,22.0,18.03
29.79,8.24,9.01,0.038,16.0,18.03
29.78,8.27,9.08,0.038,20.0,18.03
29.75,8.27,8.93,0.038,21.0,18.031
29.75,8.28,8.98,0.038,20.0,18.031
29.67,8.25,9.02,0.038,19.0,18.031
29.82,8.28,9.02,0.038,22.0,18.031
29.88,8.25,8.97,0.038,18.0,18.031
29.84,8.24,8.98,0.038,20.0,18.031
29.84,8.22,9.01,0.038,22.0,18.031
29.78,8.25,8.95,0.038,19.0,18.031
29.71,8.26,8.89,0.038,20.0,18.031
29.77,8.26,8.97,0.038,17.0,18.031
29.77,8.24,9.05,0.038,19.0,18.031
29.71,8.27,8.94,0.038,24.0,18.031
29.76,8.28,8.95,0.038,19.0,18.032
29.67,8.25,9.0,0.038,20.0,18.032
29.79,8.23,8.91,0.038,20.0,18.032
29.77,8.26,8.93,0.038,19.0,18.032
29.85,8.25,8.87,0.038,22.0,18.032
29.7,8.23,9.0,0.038,21.0,18.032
29.84,8.25,8.97,0.038,21.0,18.032
29.65,8.27,8.93,0.038,20.0,18.032
29.73,8.22,8.99,0.038,19.0,18.032
29.81,8.24,8.9,0.038,19.0,18.032
29.83,8.24,9.22,0.038,21.0,18.032
29.69,8.24,9.05,0.038,16.0,18.032
29.68,8.23,8.88,0.038,18.0,18.032
29.8,8.25,9.1,0.038,18.0,18.031
29.82,8.27,8.92,0.038,19.0,18.031
29.67,8.21,9.09,0.038,18.0,18.032
29.75,8.26,8.96,0.038,21.0,18.032
29.67,8.3,8.9,0.038,22.0,18.032
29.76,8.24,9.14,0.038,19.0,18.032
29.72,8.21,8.92,0.038,22.0,18.032
29.72,8.24,8.95,0.038,22.0,18.032
29.85,8.25,8.91,0.038,20.0,18.032
29.81,8.27,8.85,0.038,19.0,18.032
29.63,8.24,8.97,0.038,19.0,18.032
29.81,8.24,8.99,0.038,19.0,18.032
29.77,8.24,8.77,0.038,19.0,18.032
29.67,8.23,8.91,0.038,19.0,18.032
29.75,8.25,8.92,0.038,18.0,18.032
29.82,8.24,9.14,0.038,22.0,18.032
29.8,8.22,8.98,0.038,21.0,18.032
29.75,8.25,8.94,0.038,21.0,18.032
29.69,8.23,8.92,0.038,21.0,18.032
29.71,8.23,9.0,0.038,20.0,18.033
29.76,8.2,9.0,0.038,20.0,18.033
29.72,8.25,8.84,0.038,18.0,18.033
29.73,8.22,8.91,0.038,19.0,18.033
29.8,8.23,8.93,0.038,20.0,18.033
29.8,8.25,9.01,0.038,20.0,18.033
29.73,8.26,9.07,0.038,19.0,18.033
29.67,8.22,9.03,0.038,19.0,18.033
29.68,8.25,9.05,0.038,19.0,18.033
29.74,8.26,9.04,0.038,25.0,18.033
29.69,8.26,8.94,0.038,21.0,18.033
29.71,8.27,8.97,0.038,22.0,18.033
29.8,8.23,9.03,0.038,21.0,18.033
29.66,8.22,8.99,0.038,20.0,18.033
29.72,8.24,8.89,0.038,18.0,18.033
29.7,8.23,8.95,0.038,21.0,18.033
29.66,8.24,8.86,0.038,19.0,18.033
29.76,8.22,9.02,0.038,21.0,18.033
29.69,8.23,9.04,0.038,19.0,18.033
29.71,8.25,8.98,0.038,17.0,18.033
29.65,8.25,8.96,0.038,19.0,18.033
29.7,8.26,8.97,0.038,23.0,18.033
29.74,8.22,8.96,0.038,19.0,18.033
29.6,8.28,9.08,0.038,19.0,18.033
29.72,8.22,9.07,0.038,21.0,18.033
29.89,8.24,8.96,0.038,20.0,18.034
29.72,8.24,9.1,0.038,18.0,18.033
29.73,8.25,8.95,0.038,18.0,18.033
29.71,8.23,9.04,0.038,21.0,18.033
29.69,8.25,9.08,0.038,17.0,18.033
29.73,8.25,8.99,0.038,19.0,18.033
29.68,8.22,9.03,0.038,22.0,18.034
29.7,8.24,9.08,0.038,19.0,18.034
29.65,8.24,9.15,0.038,20.0,18.034
29.62,8.27,9.03,0.038,17.0,18.033
29.68,8.26,8.91,0.038,17.0,18.033
29.69,8.25,8.97,0.038,20.0,18.033
29.73,8.23,9.0,0.038,17.0,18.033
29.8,8.23,8.9,0.038,17.0,18.033
29.78,8.24,9.15,0.038,20.0,18.033
29.71,8.22,8.95,0.038,20.0,18.032
29.72,8.26,8.99,0.038,19.0,18.033
29.68,8.22,8.86,0.038,22.0,18.032
29.7,8.25,8.96,0.038,24.0,18.032
29.59,8.26,8.94,0.038,20.0,18.032
29.71,8.26,8.96,0.038,23.0,18.033
29.7,8.23,8.99,0.038,17.0,18.032
29.72,8.25,8.96,0.038,19.0,18.033
29.65,8.21,9.05,0.038,21.0,18.033
29.76,8.26,8.94,0.038,18.0,18.033
29.75,8.23,8.87,0.038,20.0,18.033
29.69,8.25,9.01,0.038,19.0,18.033
29.64,8.25,8.91,0.038,20.0,18.033
29.64,8.27,9.11,0.038,20.0,18.033
29.73,8.21,8.93,0.038,23.0,18.033
29.72,8.22,9.07,0.038,21.0,18.033
29.71,8.26,9.09,0.038,17.0,18.033
29.72,8.22,9.07,0.038,20.0,18.033
29.72,8.19,8.98,0.038,19.0,18.033
29.7,8.2,8.95,0.038,20.0,18.033
29.68,8.22,9.09,0.038,21.0,18.033
29.69,8.27,8.89,0.038,21.0,18.033
29.62,8.27,8.91,0.038,23.0,18.033
29.67,8.25,9.12,0.038,19.0,18.033
29.71,8.26,8.97,0.038,19.0,18.033
29.67,8.23,8.82,0.038,21.0,18.033
29.67,8.24,9.04,0.038,20.0,18.033
29.71,8.27,8.96,0.038,18.0,18.033
29.72,8.25,9.02,0.038,22.0,18.033
29.65,8.23,8.96,0.038,19.0,18.033
29.64,8.26,8.96,0.038,17.0,18.033
29.69,8.25,9.0,0.038,18.0,18.033
29.72,8.24,9.05,0.038,18.0,18.033
29.71,8.2,9.02,0.038,20.0,18.033
29.66,8.24,9.09,0.038,18.0,18.034
29.72,8.23,9.1,0.038,19.0,18.034
29.53,8.26,8.97,0.038,20.0,18.034
29.68,8.25,8.88,0.038,19.0,18.033
29.7,8.23,8.93,0.038,20.0,18.033
29.67,8.25,8.97,0.038,21.0,18.033
29.64,8.25,8.93,0.038,18.0,18.033
29.7,8.23,8.95,0.038,21.0,18.033
29.69,8.25,9.02,0.038,21.0,18.033
29.72,8.22,8.85,0.038,16.0,18.033
29.59,8.23,9.06,0.038,20.0,18.033
29.63,8.25,8.99,0.038,22.0,18.033
29.72,8.25,8.95,0.038,18.0,18.033
29.57,8.2,8.9,0.038,20.0,18.033
29.58,8.21,8.95,0.038,17.0,18.033
29.67,8.22,8.93,0.038,21.0,18.033
29.64,8.19,9.02,0.038,18.0,18.033
29.61,8.25,8.84,0.038,20.0,18.033
29.65,8.24,8.93,0.038,20.0,18.034
29.64,8.24,9.06,0.038,18.0,18.034
29.64,8.26,9.03,0.038,22.0,18.034
29.64,8.22,8.92,0.038,19.0,18.033
29.71,8.22,8.89,0.038,19.0,18.033
29.58,8.23,9.03,0.038,19.0,18.033
29.64,8.24,8.92,0.038,21.0,18.033
29.61,8.25,8.93,0.038,19.0,18.033
29.56,8.21,8.79,0.038,22.0,18.033
29.63,8.27,8.91,0.038,18.0,18.033
29.7,8.25,8.92,0.038,19.0,18.034
29.66,8.22,8.93,0.038,19.0,18.033
29.58,8.25,8.81,0.038,19.0,18.034
29.64,8.24,8.92,0.038,20.0,18.034
29.58,8.27,8.89,0.038,18.0,18.033
29.6,8.23,9.03,0.038,21.0,18.033
29.58,8.22,8.87,0.038,21.0,18.033
29.62,8.22,8.91,0.038,19.0,18.033
29.55,8.22,9.14,0.038,19.0,18.033
29.6,8.23,8.91,0.038,19.0,18.033
29.6,8.23,9.08,0.038,22.0,18.033
29.6,8.23,8.9,0.038,19.0,18.033
29.66,8.23,8.78,0.038,19.0,18.033
29.66,8.23,9.0,0.038,19.0,18.033
29.63,8.25,8.9,0.038,23.0,18.033
29.64,8.2,8.96,0.038,19.0,18.033
29.62,8.22,8.91,0.038,18.0,18.033
29.61,8.22,8.92,0.038,19.0,18.033
29.67,8.2,8.95,0.038,20.0,18.033
29.63,8.23,8.87,0.038,19.0,18.033
29.64,8.2,8.88,0.038,18.0,18.033
29.59,8.27,8.92,0.038,20.0,18.033
29.6,8.24,9.04,0.038,19.0,18.033
29.56,8.22,8.92,0.038,21.0,18.033
29.63,8.26,8.96,0.038,21.0,18.033
29.58,8.2,9.06,0.038,20.0,18.033
29.58,8.25,8.95,0.039,20.0,18.033
29.59,8.25,9.0,0.038,20.0,18.033
29.65,8.25,8.99,0.038,19.0,18.033
29.66,8.2,8.94,0.039,20.0,18.033
29.62,8.26,9.09,0.039,19.0,18.033
29.58,8.27,9.09,0.039,18.0,18.033
29.55,8.25,8.92,0.038,19.0,18.033
29.57,8.24,8.89,0.039,20.0,18.033
29.66,8.21,8.97,0.038,19.0,18.033
29.56,8.2,8.86,0.039,20.0,18.033
29.59,8.22,8.82,0.038,17.0,18.033
29.68,8.27,8.87,0.038,22.0,18.033
29.6,8.24,9.02,0.038,18.0,18.033
29.62,8.23,8.82,0.038,18.0,18.033
29.51,8.26,8.9,0.038,21.0,18.033
29.58,8.25,8.8,0.038,21.0,18.033
29.64,8.22,8.88,0.038,20.0,18.033
29.59,8.21,8.74,0.038,18.0,18.033
29.6,8.25,8.85,0.038,21.0,18.033
29.55,8.28,8.93,0.038,20.0,18.033
29.54,8.23,8.97,0.038,21.0,18.033
29.6,8.22,8.94,0.038,19.0,18.033
29.61,8.23,8.93,0.038,20.0,18.033
29.57,8.25,8.99,0.038,20.0,18.033
29.5,8.23,8.93,0.038,20.0,18.033
29.49,8.19,9.0,0.039,19.0,18.032
29.59,8.24,8.89,0.039,19.0,18.032
29.51,8.21,9.13,0.039,19.0,18.033
29.49,8.25,9.01,0.039,19.0,18.033
29.55,8.21,8.97,0.039,18.0,18.033
29.58,8.24,8.88,0.038,21.0,18.033
29.45,8.29,9.0,0.038,18.0,18.033
29.5,8.24,8.86,0.038,17.0,18.033
29.6,8.2,8.93,0.038,18.0,18.033
29.59,8.25,8.79,0.038,17.0,18.033
29.45,8.21,9.01,0.038,14.0,18.033
29.58,8.2,8.93,0.038,17.0,18.033
29.61,8.2,8.87,0.039,20.0,18.033
29.58,8.23,8.82,0.039,18.0,18.033
29.65,8.22,9.0,0.039,19.0,18.033
29.69,8.23,8.92,0.039,18.0,18.033
29.55,8.23,8.89,0.039,22.0,18.033
29.54,8.26,8.96,0.039,21.0,18.033
29.48,8.24,8.98,0.039,19.0,18.033
29.54,8.24,8.92,0.039,17.0,18.033
29.57,8.23,8.9,0.039,20.0,18.033
29.61,8.21,8.82,0.039,18.0,18.033
29.59,8.23,8.9,0.039,22.0,18.033
29.64,8.28,8.75,0.039,17.0,18.033
29.51,8.25,8.84,0.039,19.0,18.033
29.5,8.23,8.76,0.039,18.0,18.033
29.58,8.23,8.97,0.039,21.0,18.033
29.57,8.24,8.83,0.039,18.0,18.033
29.55,8.2,8.83,0.039,16.0,18.033
29.63,8.25,8.87,0.039,18.0,18.034
29.53,8.25,8.91,0.039,19.0,18.033
29.58,8.24,8.88,0.039,21.0,18.033
29.57,8.24,8.83,0.039,20.0,18.034
29.55,8.25,8.88,0.039,21.0,18.033
29.62,8.2,8.77,0.039,18.0,18.033
29.59,8.24,8.82,0.039,21.0,18.034
29.51,8.24,8.87,0.039,22.0,18.033
29.61,8.18,8.85,0.039,18.0,18.034
29.51,8.25,8.77,0.039,18.0,18.034
29.51,8.21,8.83,0.039,19.0,18.034
29.51,8.22,8.95,0.039,23.0,18.034
